start,type,end
Siracusa,HAS_ACTIVITY,Siracusa ve Noto ziyaretleri
Taormina,HAS_ACTIVITY,Taormina şehir turu
La Valette,HAS_ACTIVITY,Valletta şehir turu
ISTANBUL,HAS_ACTIVITY,İstanbul – Katanya uçuşu TK 1395
Mekong Deltası,HAS_HOTEL,Belmond La Résidence d’Angkor
Venedik,HAS_ACTIVITY,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş
Ha Long,HAS_ACTIVITY,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması
Ha Long,HAS_ACTIVITY,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı"
Vietnam,HAS_RESTAURANT,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,Hanoi’de pedallı taksi (rikşov) gezisi
Venedik,HAS_ACTIVITY,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Ho Chi Minh,HAS_ACTIVITY,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Saigon,HAS_HOTEL,Hotel des Arts Saigon
Delta del Mekong (regione),HAS_ACTIVITY,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı"
Urla,HAS_ACTIVITY,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti"
Delta del Mekong (regione),HAS_RESTAURANT,Mekong Deltası – nehir kenarında restoran
Ho Chi Minh,HAS_HOTEL,"Otel (Ho Chi Minh, ismi belirtilmemiş)"
Siem Reap,HAS_HOTEL,"Otel (Siem Reap, ismi belirtilmemiş)"
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı"
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze"
Mekong Deltası,HAS_HOTEL,Raffles Hotel Le Royal
Siem Reap,HAS_ACTIVITY,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası"
Siem Reap,HAS_ACTIVITY,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri"
Hanoi,HAS_HOTEL,Sofitel Legend Metropole (Hanoi)
Venedik,HAS_ACTIVITY,Vespa ile gece turu ve Banh Xeo tadımı
Ha Long,HAS_HOTEL,Violet Cruise (Ha Long Körfezi)
Mekong Deltası,HAS_RESTAURANT,Yerel aile evi – çay ve taze meyve ikramı
Ho Chi Minh,HAS_RESTAURANT,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)"
Meksika 06-16 Aralık 2023,HAS_DATE_START,2023-12-06
Meksika 06-16 Aralık 2023,HAS_DATE_END,2023-12-16
Meksika 06-16 Aralık 2023,HAS_SEASON,Kış
Meksika 06-16 Aralık 2023,HAS_COUNTRY,Meksika
Meksika 06-16 Aralık 2023,HAS_HIGHLIGHT,Meksika
Meksika 06-16 Aralık 2023,HAS_TRANSPORT,Meksika içi transferler
Meksika 06-16 Aralık 2023,HAS_CITY,Mexico City
Meksika 06-16 Aralık 2023,HAS_HIGHLIGHT,Mexico City
Meksika 06-16 Aralık 2023,HAS_CITY,Mérida
Meksika 06-16 Aralık 2023,HAS_HIGHLIGHT,Mérida
Meksika 06-16 Aralık 2023,HAS_CITY,Tulum
Meksika 06-16 Aralık 2023,HAS_HIGHLIGHT,Tulum
Meksika 06-16 Aralık 2023,HAS_TRANSPORT,İstanbul – Mexico City uçuşu (TK184)
Meksika Gezisi,HAS_TRANSPORT,Aeroméxico AM826D
Meksika Gezisi,HAS_HIGHLIGHT,Aztek
Meksika Gezisi,HAS_CITY,Cancún
Meksika Gezisi,HAS_HIGHLIGHT,Cancún
Meksika Gezisi,HAS_CITY,Chichen Itza
Meksika Gezisi,HAS_HIGHLIGHT,Chichen Itza
Meksika Gezisi,HAS_HIGHLIGHT,Kolonyal Mimari
Meksika Gezisi,HAS_HIGHLIGHT,Maya
Meksika Gezisi,HAS_COUNTRY,Meksika
Meksika Gezisi,HAS_HIGHLIGHT,Meksika
Meksika Gezisi,HAS_CITY,Mexico City
Meksika Gezisi,HAS_HIGHLIGHT,Mexico City
Meksika Gezisi,HAS_CITY,Mérida
Meksika Gezisi,HAS_HIGHLIGHT,Mérida
Meksika Gezisi,HAS_HIGHLIGHT,Müze
Meksika Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK181
Meksika Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK184
Meksika Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK2175
Meksika Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK2341
Hahndorf,HAS_ACTIVITY,Alman Kasabası Hahndorf
Lima,HAS_ACTIVITY,Anayasa Limanı - Hobart
Gallipoli,HAS_ACTIVITY,Anzac-Atatürk Anıtı
Venedik,HAS_ACTIVITY,Ateş Böceği Mağarası
Barossa Valley,HAS_ACTIVITY,Barossa Valley Şarap Bağları
Venedik,HAS_ACTIVITY,Bondi Plajı
Sidney,HAS_ACTIVITY,Botanik Bahçeleri - Sydney
Brisbane,HAS_ACTIVITY,Brisbane Şehir Turu
Canberra,HAS_ACTIVITY,Canberra Şehir Turu
Venedik,HAS_ACTIVITY,Darling Harbour
Venedik,HAS_ACTIVITY,Fitzroy Gardens & Captain Cook’un Evi
Hobart,HAS_ACTIVITY,Franklin Meydanı - Hobart
Venedik,HAS_ACTIVITY,Hyde Park
Sidney,HAS_ACTIVITY,Hyde Park Barracks - Sydney
Venedik,HAS_ACTIVITY,Macquarie Caddesi
Melbourne,HAS_ACTIVITY,Melbourne Müzesi
Venedik,HAS_ACTIVITY,Mount Wellington
Venedik,HAS_ACTIVITY,Mrs Macquarie’s Chair
Adelaide,HAS_RESTAURANT,Nehir Kenarı Restoran - Adelaide
Venedik,HAS_ACTIVITY,Oxford Caddesi
Venedik,HAS_ACTIVITY,Paddington
Sidney,HAS_HOTEL,Park Hyatt Sydney
Melbourne,HAS_ACTIVITY,Parlamento ve Hazine Binası - Melbourne
Melbourne,HAS_ACTIVITY,Royal Exhibition Binası - Melbourne
Melbourne,HAS_ACTIVITY,Sanat Galerisi - Melbourne
Venedik,HAS_ACTIVITY,St. Mary Katedrali
Venedik,HAS_ACTIVITY,Sullivan’s Cove
Surfers Paradise,HAS_ACTIVITY,Surfers Paradise - Gold Coast
Sidney,HAS_ACTIVITY,Sydney Harbour Bridge
Sidney,HAS_ACTIVITY,Sydney Köprüsü
Sidney,HAS_ACTIVITY,Sydney Opera Binası
Sidney,HAS_ACTIVITY,Sydney Opera House
Venedik,HAS_ACTIVITY,The Rocks
Hobart,HAS_HOTEL,"The Tasman, a Luxury Collection Hotel, Hobart"
Sidney,HAS_ACTIVITY,Ulusal Müze - Sydney
Adelaide,HAS_RESTAURANT,Yerel Lüks Restoran - Adelaide
Mendi Family - Kenya 25-29 Aralık,HAS_DATE_START,2025-12-25
Mendi Family - Kenya 25-29 Aralık,HAS_DATE_END,2025-12-29
Mendi Family - Kenya 25-29 Aralık,HAS_TRANSPORT,Air Kenya iç hat uçuşu
Mendi Family - Kenya 25-29 Aralık,HAS_COUNTRY,Kenya
Mendi Family - Kenya 25-29 Aralık,HAS_HIGHLIGHT,Kenya
Mendi Family - Kenya 25-29 Aralık,HAS_TRANSPORT,Kenya içi transferler
Mendi Family - Kenya 25-29 Aralık,HAS_SEASON,Kış
Mendi Family - Kenya 25-29 Aralık,HAS_CITY,Masai Mara
Mendi Family - Kenya 25-29 Aralık,HAS_HIGHLIGHT,Masai Mara
Mendi Family - Kenya 25-29 Aralık,HAS_CITY,Nairobi
Mendi Family - Kenya 25-29 Aralık,HAS_HIGHLIGHT,Nairobi
Mendi Family - Kenya 25-29 Aralık,HAS_HIGHLIGHT,Safari
Mendi Family - Kenya 25-29 Aralık,HAS_TRANSPORT,İstanbul – Nairobi uçuşu (TK607)
Mevzun Vietnam Kamboçya 2016,HAS_TRANSPORT,Bangkok – İstanbul dönüş uçuşu (THY 69)
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Halong
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Halong
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Hanoi
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Hanoi
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Ho Chi Minh City
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Ho Chi Minh City
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Hoi An
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Hoi An
Mevzun Vietnam Kamboçya 2016,HAS_COUNTRY,Kamboçya
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Kamboçya
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Siem Reap
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Siem Reap
Mevzun Vietnam Kamboçya 2016,HAS_COUNTRY,Vietnam
Mevzun Vietnam Kamboçya 2016,HAS_HIGHLIGHT,Vietnam
Mevzun Vietnam Kamboçya 2016,HAS_TRANSPORT,Vietnam içi transferler
Mevzun Vietnam Kamboçya 2016,HAS_TRANSPORT,İstanbul – Bangkok – Vietnam uçuşları (THY 69)
Mevzun Çifçi Hindistan 2024,HAS_CITY,Delhi
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Delhi
Mevzun Çifçi Hindistan 2024,HAS_COUNTRY,Hindistan
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Hindistan
Mevzun Çifçi Hindistan 2024,HAS_TRANSPORT,Hindistan içi uçuşlar ve transferler
Mevzun Çifçi Hindistan 2024,HAS_CITY,Jaipur
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Jaipur
Mevzun Çifçi Hindistan 2024,HAS_CITY,Jodhpur
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Jodhpur
Mevzun Çifçi Hindistan 2024,HAS_CITY,Mumbai
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Mumbai
Mevzun Çifçi Hindistan 2024,HAS_CITY,Udaipur
Mevzun Çifçi Hindistan 2024,HAS_HIGHLIGHT,Udaipur
Mevzun Çifçi Hindistan 2024,HAS_TRANSPORT,İstanbul – Delhi uçuşu (TK716)
Mexico City,HAS_ACTIVITY,Antropoloji Müzesi
Venedik,HAS_ACTIVITY,Casa Montejo ziyareti
Venedik,HAS_ACTIVITY,Centro Histórico
Chichen Itza,HAS_ACTIVITY,Chichen Itza
Venedik,HAS_ACTIVITY,Chichen-Itza arkeolojik alanı ziyareti
Venedik,HAS_ACTIVITY,Coyoacan köyü ziyareti
Venedik,HAS_ACTIVITY,Coyoacán & Frida Kahlo Müzesi
Venedik,HAS_ACTIVITY,Frida Kahlo Müzesi ziyareti
Mexico City,HAS_RESTAURANT,Göl kenarında özel yemek
Mexico City,HAS_HOTEL,Hotel Rosas
Venedik,HAS_ACTIVITY,Iglesia de Santa Lucía
Mexico City,HAS_RESTAURANT,Ixi’im
Mexico City,HAS_RESTAURANT,Ki’ol
Venedik,HAS_ACTIVITY,Kukulkan Piramidi
Città del Messico,HAS_ACTIVITY,Mexico City şehir turu
Mérida,HAS_ACTIVITY,Mérida şehir turu
Venedik,HAS_ACTIVITY,Palacio de Bellas Artes
Venedik,HAS_ACTIVITY,Parque de Santa Lucía
Venedik,HAS_ACTIVITY,Plaza Grande
Venedik,HAS_ACTIVITY,Plaza Manuel Tolsá
Venedik,HAS_ACTIVITY,Polanco
Venedik,HAS_ACTIVITY,San Ildefonso Katedrali
Venedik,HAS_ACTIVITY,San Ildefonso Katedrali ziyareti
Venedik,HAS_ACTIVITY,Tekila & Mezcal Tadımı
Venedik,HAS_ACTIVITY,Templo Mayor
Città del Messico,HAS_HOTEL,The St. Regis Mexico City
Venedik,HAS_ACTIVITY,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti
Mexico City,HAS_RESTAURANT,Woodend Restaurant
Venedik,HAS_ACTIVITY,Xochimilco yüzen bahçeleri gezisi
Venedik,HAS_ACTIVITY,Yucatan Valilik Sarayı duvar resimleri ziyareti
Venedik,HAS_ACTIVITY,Zócalo Meydanı
Venedik,HAS_ACTIVITY,Zócalo ve Metropolitan Katedrali ziyareti
Venedik,HAS_ACTIVITY,Deyrulzafaran Manastırı ziyareti
Mardin,HAS_ACTIVITY,Eski Mardin Evleri ve Abbara tünelleri gezisi
Venedik,HAS_ACTIVITY,Eski PTT Binası gezisi
Venedik,HAS_ACTIVITY,Kasımiye Medresesi ziyareti
Venedik,HAS_ACTIVITY,Kültür Sokağı ve Uçurtma Atölyesi gezisi
Mardin,HAS_ACTIVITY,Mardin şehir turu
Midyad,HAS_ACTIVITY,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti
Midyad,HAS_ACTIVITY,Midyat şehir turu
Venedik,HAS_ACTIVITY,Mor Gabriel Manastırı ziyareti
Venedik,HAS_ACTIVITY,Sakıp Sabancı Müzesi ziyareti
Venedik,HAS_ACTIVITY,Ulu Camii ziyareti
Venedik,HAS_ACTIVITY,Zinciriye Medresesi ziyareti
Milano,HAS_RESTAURANT,Da Giacomo
Milano,HAS_HOTEL,Hotel Ai Cavalieri
Milano,HAS_RESTAURANT,Il Salumaio di Montenapoleone
Milano,HAS_RESTAURANT,Osteria Enoteca San Marco
Milano,HAS_RESTAURANT,Restaurant Terrazza Danieli
Milano,HAS_RESTAURANT,Ristorante Acqua Pazza
Milano,HAS_RESTAURANT,Ristorante Da Ivo
Milano,HAS_RESTAURANT,Solferino Restaurant
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Chiang Mai
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Chiang Rai
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Ise Shima
Mine Bahadır Japonya - Tayland Programı,HAS_COUNTRY,Japonya
Mine Bahadır Japonya - Tayland Programı,HAS_HIGHLIGHT,Japonya
Mine Bahadır Japonya - Tayland Programı,HAS_TRANSPORT,Japonya içi transferler
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Kyoto
Mine Bahadır Japonya - Tayland Programı,HAS_HIGHLIGHT,Kyoto
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Phuket
Mine Bahadır Japonya - Tayland Programı,HAS_HIGHLIGHT,Phuket
Mine Bahadır Japonya - Tayland Programı,HAS_COUNTRY,Tayland
Mine Bahadır Japonya - Tayland Programı,HAS_HIGHLIGHT,Tayland
Mine Bahadır Japonya - Tayland Programı,HAS_TRANSPORT,Tayland içi transferler
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Tokyo
Mine Bahadır Japonya - Tayland Programı,HAS_HIGHLIGHT,Tokyo
Mine Bahadır Japonya - Tayland Programı,HAS_TRANSPORT,İstanbul – Tokyo uçuşu
Etna,HAS_ACTIVITY,Etna Yanardağı gezisi
Modica,HAS_HOTEL,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace
L-Imdina,HAS_ACTIVITY,Mdina şehir turu
Modica,HAS_ACTIVITY,Modica ve Ragusa turları
Taormina,HAS_RESTAURANT,Osteria Rosso Divino (Taormina)
Siracusa,HAS_RESTAURANT,Regina Lucia Ristorante (Siracusa)
Savoca,HAS_ACTIVITY,Savoca köyü gezisi
Vittoriosa,HAS_ACTIVITY,"Senglea, Vittoriosa ve Cospicua üçlü gezisi"
Siracusa,HAS_ACTIVITY,Siracusa ve Noto ziyaretleri
Taormina,HAS_ACTIVITY,Taormina şehir turu
La Valette,HAS_ACTIVITY,Valletta şehir turu
ISTANBUL,HAS_ACTIVITY,İstanbul – Katanya uçuşu TK 1395
Alberobello,HAS_ACTIVITY,Alberobello Trulli Evleri
Rome,HAS_ACTIVITY,Antik Roma Amfitiyatrosu
Bari,HAS_ACTIVITY,Bari Şehir Gezisi
Fes,HAS_HOTEL,Canne Bianche Lifestyle & Hotel
Polignano a Mare,HAS_ACTIVITY,Domenico Modugno Heykeli - Polignano a Mare
Venedik,HAS_ACTIVITY,Hohenstaufen Kalesi
Lecce,HAS_ACTIVITY,Lecce Şehir Gezisi
Locorotondo,HAS_ACTIVITY,Locorotondo Şehir Gezisi
Matera,HAS_ACTIVITY,Matera Gezisi
Matera,HAS_ACTIVITY,Matera Kaya Evleri
Matera,HAS_ACTIVITY,Matera Kiliseleri ve Mağaraları
Monopoli,HAS_ACTIVITY,Monopoli Gezisi
Monopoli,HAS_ACTIVITY,Monopoli Tarihi Merkezi
Naples,HAS_ACTIVITY,Napoli Tarihi Merkezi
Venedik,HAS_ACTIVITY,Old Town
Venedik,HAS_ACTIVITY,Palazzo dei Celestini
Lecce,HAS_ACTIVITY,Palazzo dei Celestini - Lecce
Monopoli,HAS_RESTAURANT,Pizzeria Casa Pinto
Polignano a Mare,HAS_ACTIVITY,Polignano a Mare
Polignano a Mare,HAS_ACTIVITY,Polignano a Mare Gezisi
Pompei,HAS_ACTIVITY,Pompei Antik Kenti
Monopoli,HAS_RESTAURANT,Ristorante Blunotte
Monopoli,HAS_RESTAURANT,Ristorante La Cantina
Lecce,HAS_ACTIVITY,Roma Amfi Tiyatrosu - Lecce
Venedik,HAS_ACTIVITY,Saint Nicholas Bazilikası
Venedik,HAS_ACTIVITY,San Giuseppe Kilisesi
Lecce,HAS_ACTIVITY,San Giuseppe Kilisesi - Lecce
Venedik,HAS_ACTIVITY,San Sabino Katedrali
Venedik,HAS_ACTIVITY,Sant'Oronzo Meydanı
Venedik,HAS_ACTIVITY,Santa Croce Bazilikası
Lecce,HAS_ACTIVITY,Santa Croce Bazilikası - Lecce
Lecce,HAS_ACTIVITY,Sant’Oronzo Meydanı - Lecce
Venedik,HAS_ACTIVITY,Strada delle Orecchiette
Alberobello,HAS_ACTIVITY,Trulli Evleri - Alberobello
Venedik,HAS_ACTIVITY,Vezüv Yanardağı
Bologna,HAS_ACTIVITY,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)"
Montalcino,HAS_HOTEL,Borgo Santo Pietro
Montalcino,HAS_ACTIVITY,Montalcino’da şarap tadımı
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları turu
Pienza,HAS_ACTIVITY,Pienza kasabası ziyareti
San Gimignano,HAS_ACTIVITY,San Gimignano gezisi
Bologna,HAS_ACTIVITY,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)"
Montepulciano,HAS_HOTEL,Borgo Santo Pietro
Montalcino,HAS_ACTIVITY,Montalcino’da şarap tadımı
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları turu
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları ve kasaba gezisi
Pienza,HAS_ACTIVITY,Pienza kasabası ziyareti
San Gimignano,HAS_ACTIVITY,San Gimignano gezisi
San Gimignano,HAS_ACTIVITY,San Gimignano kasabası gezisi
Siena,HAS_ACTIVITY,Siena şehir turu
Venedik,HAS_ACTIVITY,The Mall Firenze outlet gezisi
Amman,HAS_ACTIVITY,Amman şehir turu
Dead Sea,HAS_ACTIVITY,Dead Sea’de konaklama ve dinlenme
Madaba,HAS_ACTIVITY,Mount Nebo ve Madaba ziyareti
Petra,HAS_ACTIVITY,Petra Antik Kenti gezisi
Rum Vadisi Koruma Alanı,HAS_ACTIVITY,Wadi Rum çöl safarisi
Jaipur,HAS_ACTIVITY,Amber Kalesi ziyareti
Venedik,HAS_ACTIVITY,Bishnoi köyü safari gezisi
Venedik,HAS_ACTIVITY,Bundi Palace ve Chitra Shala gezisi
Delhi,HAS_ACTIVITY,Delhi şehir turu
Venedik,HAS_ACTIVITY,Elephanta Adası ve Trimurti heykeli ziyareti
Venedik,HAS_ACTIVITY,Humayun’un Türbesi ziyareti
Jaipur,HAS_ACTIVITY,Jaipur Amber Kalesi ziyareti
Jaipur,HAS_ACTIVITY,Jaipur City Palace gezisi
Jaipur,HAS_ACTIVITY,Jaipur City Palace ziyareti
Jodhpur,HAS_ACTIVITY,Jodhpur Mehrangarh Kalesi gezisi
Jodhpur,HAS_ACTIVITY,Jodhpur Mehrangarh Kalesi ziyareti
Bombay,HAS_ACTIVITY,Mumbai şehir turu
Venedik,HAS_ACTIVITY,Ranakpur Jain Tapınakları ziyareti
Ranthambore,HAS_ACTIVITY,Ranthambore Milli Parkı’nda jeep safari
Udaipur,HAS_ACTIVITY,Udaipur City Palace ve göl çevresi gezisi
Udaipur,HAS_ACTIVITY,Udaipur City Palace ziyareti
Udaipur,HAS_ACTIVITY,Udaipur göl gezisi
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Cape Town
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_HIGHLIGHT,Cape Town
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Franschhoek
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_COUNTRY,Güney Afrika
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_HIGHLIGHT,Güney Afrika
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_TRANSPORT,Güney Afrika içi transferler
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Johannesburg
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_HIGHLIGHT,Johannesburg
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Sabi Sabi
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_HIGHLIGHT,Safari
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Stellenbosch
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_HIGHLIGHT,Stellenbosch
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_TRANSPORT,İstanbul – Johannesburg uçuşu (TK42)
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Bagan
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Bagan
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Bangkok
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Bangkok
Myanmar 2017 Mevzun Çiftçi,HAS_TRANSPORT,Bangkok – İstanbul uçuşu (THY69)
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Inle Lake
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Inle Lake
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Mandalay
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Mandalay
Myanmar 2017 Mevzun Çiftçi,HAS_COUNTRY,Myanmar
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Myanmar
Myanmar 2017 Mevzun Çiftçi,HAS_TRANSPORT,Myanmar içi transferler
Myanmar 2017 Mevzun Çiftçi,HAS_COUNTRY,Tayland
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Yangon
Myanmar 2017 Mevzun Çiftçi,HAS_HIGHLIGHT,Yangon
Myanmar 2017 Mevzun Çiftçi,HAS_TRANSPORT,İstanbul – Yangon uçuşu
Mexico City,HAS_ACTIVITY,Antropoloji Müzesi
Venedik,HAS_ACTIVITY,Casa Montejo ziyareti
Venedik,HAS_ACTIVITY,Centro Histórico
Chichen Itza,HAS_ACTIVITY,Chichen Itza
Venedik,HAS_ACTIVITY,Chichen-Itza arkeolojik alanı ziyareti
Venedik,HAS_ACTIVITY,Coyoacan köyü ziyareti
Venedik,HAS_ACTIVITY,Coyoacán & Frida Kahlo Müzesi
Venedik,HAS_ACTIVITY,Frida Kahlo Müzesi ziyareti
Mérida,HAS_RESTAURANT,Göl kenarında özel yemek
Mérida,HAS_HOTEL,Hotel Rosas
Venedik,HAS_ACTIVITY,Iglesia de Santa Lucía
Mérida,HAS_RESTAURANT,Ixi’im
Mérida,HAS_RESTAURANT,Ki’ol
Venedik,HAS_ACTIVITY,Kukulkan Piramidi
Città del Messico,HAS_ACTIVITY,Mexico City şehir turu
Mérida,HAS_ACTIVITY,Mérida şehir turu
Venedik,HAS_ACTIVITY,Palacio de Bellas Artes
Venedik,HAS_ACTIVITY,Parque de Santa Lucía
Venedik,HAS_ACTIVITY,Plaza Grande
Venedik,HAS_ACTIVITY,Plaza Manuel Tolsá
Venedik,HAS_ACTIVITY,Polanco
Venedik,HAS_ACTIVITY,San Ildefonso Katedrali
Venedik,HAS_ACTIVITY,San Ildefonso Katedrali ziyareti
Venedik,HAS_ACTIVITY,Tekila & Mezcal Tadımı
Venedik,HAS_ACTIVITY,Templo Mayor
Città del Messico,HAS_HOTEL,The St. Regis Mexico City
Venedik,HAS_ACTIVITY,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti
Mérida,HAS_RESTAURANT,Woodend Restaurant
Venedik,HAS_ACTIVITY,Xochimilco yüzen bahçeleri gezisi
Venedik,HAS_ACTIVITY,Yucatan Valilik Sarayı duvar resimleri ziyareti
Venedik,HAS_ACTIVITY,Zócalo Meydanı
Venedik,HAS_ACTIVITY,Zócalo ve Metropolitan Katedrali ziyareti
Mısır Gezisi - Hakan Ateş,HAS_HIGHLIGHT,Giza Piramitleri
Mısır Gezisi - Hakan Ateş,HAS_CITY,Kahire
Mısır Gezisi - Hakan Ateş,HAS_HIGHLIGHT,Kahire
Mısır Gezisi - Hakan Ateş,HAS_TRANSPORT,Kahire Havalimanı – otel transferi
Mısır Gezisi - Hakan Ateş,HAS_COUNTRY,Mısır
Mısır Gezisi - Hakan Ateş,HAS_HIGHLIGHT,Mısır
Mısır Gezisi - Hakan Ateş,HAS_HIGHLIGHT,Nil Nehri
Mısır Gezisi - Hakan Ateş,HAS_HIGHLIGHT,Sfenks
Mısır Gezisi - Hakan Ateş,HAS_TRANSPORT,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)"
Mısır Gezisi - Hakan Ateş,HAS_TRANSPORT,Şehir içi araç ile transferler
NEW YORK,HAS_ACTIVITY,CENTRAL PARK
NEW YORK,HAS_HOTEL,MIDTOWN HOTEL
NEW YORK,HAS_HOTEL,MIDTOWN INN
NEW YORK,HAS_RESTAURANT,SHAKE SHACK
NEW YORK,HAS_ACTIVITY,STATUE OF LIBERTY
NEW YORK,HAS_ACTIVITY,TIMES SQUARE
NEW YORK CITY 2024,HAS_HIGHLIGHT,CITY BREAK
NEW YORK CITY 2024,HAS_HIGHLIGHT,MUSEUMS
NEW YORK CITY 2024,HAS_CITY,NEW YORK
NEW YORK CITY 2024,HAS_TRANSPORT,SUBWAY
NEW YORK CITY 2024,HAS_COUNTRY,UNITED STATES
NEW YORK CLASSICS 2024,HAS_HIGHLIGHT,CITY BREAK
NEW YORK CLASSICS 2024,HAS_CITY,NEW YORK
NEW YORK CLASSICS 2024,HAS_TRANSPORT,SUBWAY
NEW YORK CLASSICS 2024,HAS_COUNTRY,UNITED STATES
Dubai,HAS_ACTIVITY,Akşam safari
Nairobi,HAS_HOTEL,Bisate Lodge
Nairobi,HAS_HOTEL,Emara Ole Sereni Hotel
Nairobi,HAS_HOTEL,Four Points by Sheraton JKIA
