start,end,type,city,activity
Melbourne,Oxford Caddesi,HAS_ACTIVITY,,
Melbourne,Paddington,HAS_ACTIVITY,,
Melbourne,Park Hyatt Sydney,HAS_HOTEL,,
Melbourne,Parlamento ve Hazine Binası - Melbourne,HAS_ACTIVITY,,
Melbourne,Royal Exhibition Binası - Melbourne,HAS_ACTIVITY,,
Melbourne,Sanat Galerisi - Melbourne,HAS_ACTIVITY,,
Melbourne,St. Mary Katedrali,HAS_ACTIVITY,,
Melbourne,Sullivan’s Cove,HAS_ACTIVITY,,
Melbourne,Surfers Paradise - Gold Coast,HAS_ACTIVITY,,
Melbourne,Sydney Harbour Bridge,HAS_ACTIVITY,,
Melbourne,Sydney Köprüsü,HAS_ACTIVITY,,
Melbourne,Sydney Opera Binası,HAS_ACTIVITY,,
Melbourne,Sydney Opera House,HAS_ACTIVITY,,
Melbourne,The Rocks,HAS_ACTIVITY,,
Melbourne,"The Tasman, a Luxury Collection Hotel, Hobart",HAS_HOTEL,,
Melbourne,Ulusal Müze - Sydney,HAS_ACTIVITY,,
Melbourne,Yerel Lüks Restoran - Adelaide,HAS_RESTAURANT,,
Mendi Family - Kenya 25-29 Aralık,2025-12-25,HAS_DATE_START,,
Mendi Family - Kenya 25-29 Aralık,2025-12-29,HAS_DATE_END,,
Mendi Family - Kenya 25-29 Aralık,Air Kenya iç hat uçuşu,HAS_TRANSPORT,,
Mendi Family - Kenya 25-29 Aralık,Kenya,HAS_COUNTRY,,
Mendi Family - Kenya 25-29 Aralık,Kenya,HAS_HIGHLIGHT,,
Mendi Family - Kenya 25-29 Aralık,Kenya içi transferler,HAS_TRANSPORT,,
Mendi Family - Kenya 25-29 Aralık,Kış,HAS_SEASON,,
Mendi Family - Kenya 25-29 Aralık,Masai Mara,HAS_CITY,,
Mendi Family - Kenya 25-29 Aralık,Masai Mara,HAS_HIGHLIGHT,,
Mendi Family - Kenya 25-29 Aralık,Nairobi,HAS_CITY,,
Mendi Family - Kenya 25-29 Aralık,Nairobi,HAS_HIGHLIGHT,,
Mendi Family - Kenya 25-29 Aralık,Safari,HAS_HIGHLIGHT,,
Mendi Family - Kenya 25-29 Aralık,İstanbul – Nairobi uçuşu (TK607),HAS_TRANSPORT,,
Mevzun Vietnam Kamboçya 2016,Bangkok – İstanbul dönüş uçuşu (THY 69),HAS_TRANSPORT,,
Mevzun Vietnam Kamboçya 2016,Halong,HAS_CITY,,
Mevzun Vietnam Kamboçya 2016,Halong,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Hanoi,HAS_CITY,,
Mevzun Vietnam Kamboçya 2016,Hanoi,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Ho Chi Minh City,HAS_CITY,,
Mevzun Vietnam Kamboçya 2016,Ho Chi Minh City,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Hoi An,HAS_CITY,,
Mevzun Vietnam Kamboçya 2016,Hoi An,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Kamboçya,HAS_COUNTRY,,
Mevzun Vietnam Kamboçya 2016,Kamboçya,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Siem Reap,HAS_CITY,,
Mevzun Vietnam Kamboçya 2016,Siem Reap,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Vietnam,HAS_COUNTRY,,
Mevzun Vietnam Kamboçya 2016,Vietnam,HAS_HIGHLIGHT,,
Mevzun Vietnam Kamboçya 2016,Vietnam içi transferler,HAS_TRANSPORT,,
Mevzun Vietnam Kamboçya 2016,İstanbul – Bangkok – Vietnam uçuşları (THY 69),HAS_TRANSPORT,,
Mevzun Çifçi Hindistan 2024,Delhi,HAS_CITY,,
Mevzun Çifçi Hindistan 2024,Delhi,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,Hindistan,HAS_COUNTRY,,
Mevzun Çifçi Hindistan 2024,Hindistan,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,Hindistan içi uçuşlar ve transferler,HAS_TRANSPORT,,
Mevzun Çifçi Hindistan 2024,Jaipur,HAS_CITY,,
Mevzun Çifçi Hindistan 2024,Jaipur,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,Jodhpur,HAS_CITY,,
Mevzun Çifçi Hindistan 2024,Jodhpur,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,Mumbai,HAS_CITY,,
Mevzun Çifçi Hindistan 2024,Mumbai,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,Udaipur,HAS_CITY,,
Mevzun Çifçi Hindistan 2024,Udaipur,HAS_HIGHLIGHT,,
Mevzun Çifçi Hindistan 2024,İstanbul – Delhi uçuşu (TK716),HAS_TRANSPORT,,
Mexico City,Antropoloji Müzesi,HAS_ACTIVITY,,
Mexico City,Casa Montejo ziyareti,HAS_ACTIVITY,,
Mexico City,Centro Histórico,HAS_ACTIVITY,,
Mexico City,Chichen Itza,HAS_ACTIVITY,,
Mexico City,Chichen-Itza arkeolojik alanı ziyareti,HAS_ACTIVITY,,
Mexico City,Coyoacan köyü ziyareti,HAS_ACTIVITY,,
Mexico City,Coyoacán & Frida Kahlo Müzesi,HAS_ACTIVITY,,
Mexico City,Frida Kahlo Müzesi ziyareti,HAS_ACTIVITY,,
Mexico City,Göl kenarında özel yemek,HAS_RESTAURANT,,
Mexico City,Hotel Rosas,HAS_HOTEL,,
Mexico City,Iglesia de Santa Lucía,HAS_ACTIVITY,,
Mexico City,Ixi’im,HAS_RESTAURANT,,
Mexico City,Ki’ol,HAS_RESTAURANT,,
Mexico City,Kukulkan Piramidi,HAS_ACTIVITY,,
Mexico City,Mexico City şehir turu,HAS_ACTIVITY,,
Mexico City,Mérida şehir turu,HAS_ACTIVITY,,
Mexico City,Palacio de Bellas Artes,HAS_ACTIVITY,,
Mexico City,Parque de Santa Lucía,HAS_ACTIVITY,,
Mexico City,Plaza Grande,HAS_ACTIVITY,,
Mexico City,Plaza Manuel Tolsá,HAS_ACTIVITY,,
Mexico City,Polanco,HAS_ACTIVITY,,
Mexico City,San Ildefonso Katedrali,HAS_ACTIVITY,,
Mexico City,San Ildefonso Katedrali ziyareti,HAS_ACTIVITY,,
Mexico City,Tekila & Mezcal Tadımı,HAS_ACTIVITY,,
Mexico City,Templo Mayor,HAS_ACTIVITY,,
Mexico City,The St. Regis Mexico City,HAS_HOTEL,,
Mexico City,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,HAS_ACTIVITY,,
Mexico City,Woodend Restaurant,HAS_RESTAURANT,,
Mexico City,Xochimilco yüzen bahçeleri gezisi,HAS_ACTIVITY,,
Mexico City,Yucatan Valilik Sarayı duvar resimleri ziyareti,HAS_ACTIVITY,,
Mexico City,Zócalo Meydanı,HAS_ACTIVITY,,
Mexico City,Zócalo ve Metropolitan Katedrali ziyareti,HAS_ACTIVITY,,
Midyat,Deyrulzafaran Manastırı ziyareti,HAS_ACTIVITY,,
Midyat,Eski Mardin Evleri ve Abbara tünelleri gezisi,HAS_ACTIVITY,,
Midyat,Eski PTT Binası gezisi,HAS_ACTIVITY,,
Midyat,Kasımiye Medresesi ziyareti,HAS_ACTIVITY,,
Midyat,Kültür Sokağı ve Uçurtma Atölyesi gezisi,HAS_ACTIVITY,,
Midyat,Mardin şehir turu,HAS_ACTIVITY,,
Midyat,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,HAS_ACTIVITY,,
Midyat,Midyat şehir turu,HAS_ACTIVITY,,
Midyat,Mor Gabriel Manastırı ziyareti,HAS_ACTIVITY,,
Midyat,Sakıp Sabancı Müzesi ziyareti,HAS_ACTIVITY,,
Midyat,Ulu Camii ziyareti,HAS_ACTIVITY,,
Midyat,Zinciriye Medresesi ziyareti,HAS_ACTIVITY,,
Milano,Da Giacomo,HAS_RESTAURANT,,
Milano,Hotel Ai Cavalieri,HAS_HOTEL,,
Milano,Il Salumaio di Montenapoleone,HAS_RESTAURANT,,
Milano,Osteria Enoteca San Marco,HAS_RESTAURANT,,
Milano,Restaurant Terrazza Danieli,HAS_RESTAURANT,,
Milano,Ristorante Acqua Pazza,HAS_RESTAURANT,,
Milano,Ristorante Da Ivo,HAS_RESTAURANT,,
Milano,Solferino Restaurant,HAS_RESTAURANT,,
Mine Bahadır Japonya - Tayland Programı,Chiang Mai,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Chiang Rai,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Ise Shima,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Japonya,HAS_COUNTRY,,
Mine Bahadır Japonya - Tayland Programı,Japonya,HAS_HIGHLIGHT,,
Mine Bahadır Japonya - Tayland Programı,Japonya içi transferler,HAS_TRANSPORT,,
Mine Bahadır Japonya - Tayland Programı,Kyoto,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Kyoto,HAS_HIGHLIGHT,,
Mine Bahadır Japonya - Tayland Programı,Phuket,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Phuket,HAS_HIGHLIGHT,,
Mine Bahadır Japonya - Tayland Programı,Tayland,HAS_COUNTRY,,
Mine Bahadır Japonya - Tayland Programı,Tayland,HAS_HIGHLIGHT,,
Mine Bahadır Japonya - Tayland Programı,Tayland içi transferler,HAS_TRANSPORT,,
Mine Bahadır Japonya - Tayland Programı,Tokyo,HAS_CITY,,
Mine Bahadır Japonya - Tayland Programı,Tokyo,HAS_HIGHLIGHT,,
Mine Bahadır Japonya - Tayland Programı,İstanbul – Tokyo uçuşu,HAS_TRANSPORT,,
Modica,Etna Yanardağı gezisi,HAS_ACTIVITY,,
Modica,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace,HAS_HOTEL,,
Modica,Mdina şehir turu,HAS_ACTIVITY,,
Modica,Modica ve Ragusa turları,HAS_ACTIVITY,,
Modica,Osteria Rosso Divino (Taormina),HAS_RESTAURANT,,
Modica,Regina Lucia Ristorante (Siracusa),HAS_RESTAURANT,,
Modica,Savoca köyü gezisi,HAS_ACTIVITY,,
Modica,"Senglea, Vittoriosa ve Cospicua üçlü gezisi",HAS_ACTIVITY,,
Modica,Siracusa ve Noto ziyaretleri,HAS_ACTIVITY,,
Modica,Taormina şehir turu,HAS_ACTIVITY,,
Modica,Valletta şehir turu,HAS_ACTIVITY,,
Modica,İstanbul – Katanya uçuşu TK 1395,HAS_ACTIVITY,,
Monopoli,Alberobello Trulli Evleri,HAS_ACTIVITY,,
Monopoli,Antik Roma Amfitiyatrosu,HAS_ACTIVITY,,
Monopoli,Bari Şehir Gezisi,HAS_ACTIVITY,,
Monopoli,Canne Bianche Lifestyle & Hotel,HAS_HOTEL,,
Monopoli,Domenico Modugno Heykeli - Polignano a Mare,HAS_ACTIVITY,,
Monopoli,Hohenstaufen Kalesi,HAS_ACTIVITY,,
Monopoli,Lecce Şehir Gezisi,HAS_ACTIVITY,,
Monopoli,Locorotondo Şehir Gezisi,HAS_ACTIVITY,,
Monopoli,Matera Gezisi,HAS_ACTIVITY,,
Monopoli,Matera Kaya Evleri,HAS_ACTIVITY,,
Monopoli,Matera Kiliseleri ve Mağaraları,HAS_ACTIVITY,,
Monopoli,Monopoli Gezisi,HAS_ACTIVITY,,
Monopoli,Monopoli Tarihi Merkezi,HAS_ACTIVITY,,
Monopoli,Napoli Tarihi Merkezi,HAS_ACTIVITY,,
Monopoli,Old Town,HAS_ACTIVITY,,
Monopoli,Palazzo dei Celestini,HAS_ACTIVITY,,
Monopoli,Palazzo dei Celestini - Lecce,HAS_ACTIVITY,,
Monopoli,Pizzeria Casa Pinto,HAS_RESTAURANT,,
Monopoli,Polignano a Mare,HAS_ACTIVITY,,
Monopoli,Polignano a Mare Gezisi,HAS_ACTIVITY,,
Monopoli,Pompei Antik Kenti,HAS_ACTIVITY,,
Monopoli,Ristorante Blunotte,HAS_RESTAURANT,,
Monopoli,Ristorante La Cantina,HAS_RESTAURANT,,
Monopoli,Roma Amfi Tiyatrosu - Lecce,HAS_ACTIVITY,,
Monopoli,Saint Nicholas Bazilikası,HAS_ACTIVITY,,
Monopoli,San Giuseppe Kilisesi,HAS_ACTIVITY,,
Monopoli,San Giuseppe Kilisesi - Lecce,HAS_ACTIVITY,,
Monopoli,San Sabino Katedrali,HAS_ACTIVITY,,
Monopoli,Sant'Oronzo Meydanı,HAS_ACTIVITY,,
Monopoli,Santa Croce Bazilikası,HAS_ACTIVITY,,
Monopoli,Santa Croce Bazilikası - Lecce,HAS_ACTIVITY,,
Monopoli,Sant’Oronzo Meydanı - Lecce,HAS_ACTIVITY,,
Monopoli,Strada delle Orecchiette,HAS_ACTIVITY,,
Monopoli,Trulli Evleri - Alberobello,HAS_ACTIVITY,,
Monopoli,Vezüv Yanardağı,HAS_ACTIVITY,,
Montalcino,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY,,
Montalcino,Borgo Santo Pietro,HAS_HOTEL,,
Montalcino,Montalcino’da şarap tadımı,HAS_ACTIVITY,,
Montalcino,Montepulciano şarap bağları turu,HAS_ACTIVITY,,
Montalcino,Pienza kasabası ziyareti,HAS_ACTIVITY,,
Montalcino,San Gimignano gezisi,HAS_ACTIVITY,,
Montepulciano,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY,,
Montepulciano,Borgo Santo Pietro,HAS_HOTEL,,
Montepulciano,Montalcino’da şarap tadımı,HAS_ACTIVITY,,
Montepulciano,Montepulciano şarap bağları turu,HAS_ACTIVITY,,
Montepulciano,Montepulciano şarap bağları ve kasaba gezisi,HAS_ACTIVITY,,
Montepulciano,Pienza kasabası ziyareti,HAS_ACTIVITY,,
Montepulciano,San Gimignano gezisi,HAS_ACTIVITY,,
Montepulciano,San Gimignano kasabası gezisi,HAS_ACTIVITY,,
Montepulciano,Siena şehir turu,HAS_ACTIVITY,,
Montepulciano,The Mall Firenze outlet gezisi,HAS_ACTIVITY,,
Mount Nebo,Amman şehir turu,HAS_ACTIVITY,,
Mount Nebo,Dead Sea’de konaklama ve dinlenme,HAS_ACTIVITY,,
Mount Nebo,Mount Nebo ve Madaba ziyareti,HAS_ACTIVITY,,
Mount Nebo,Petra Antik Kenti gezisi,HAS_ACTIVITY,,
Mount Nebo,Wadi Rum çöl safarisi,HAS_ACTIVITY,,
Mumbai,Amber Kalesi ziyareti,HAS_ACTIVITY,,
Mumbai,Bishnoi köyü safari gezisi,HAS_ACTIVITY,,
Mumbai,Bundi Palace ve Chitra Shala gezisi,HAS_ACTIVITY,,
Mumbai,Delhi şehir turu,HAS_ACTIVITY,,
Mumbai,Elephanta Adası ve Trimurti heykeli ziyareti,HAS_ACTIVITY,,
Mumbai,Humayun’un Türbesi ziyareti,HAS_ACTIVITY,,
Mumbai,Jaipur Amber Kalesi ziyareti,HAS_ACTIVITY,,
Mumbai,Jaipur City Palace gezisi,HAS_ACTIVITY,,
Mumbai,Jaipur City Palace ziyareti,HAS_ACTIVITY,,
Mumbai,Jodhpur Mehrangarh Kalesi gezisi,HAS_ACTIVITY,,
Mumbai,Jodhpur Mehrangarh Kalesi ziyareti,HAS_ACTIVITY,,
Mumbai,Mumbai şehir turu,HAS_ACTIVITY,,
Mumbai,Ranakpur Jain Tapınakları ziyareti,HAS_ACTIVITY,,
Mumbai,Ranthambore Milli Parkı’nda jeep safari,HAS_ACTIVITY,,
Mumbai,Udaipur City Palace ve göl çevresi gezisi,HAS_ACTIVITY,,
Mumbai,Udaipur City Palace ziyareti,HAS_ACTIVITY,,
Mumbai,Udaipur göl gezisi,HAS_ACTIVITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Cape Town,HAS_CITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Cape Town,HAS_HIGHLIGHT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Franschhoek,HAS_CITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika,HAS_COUNTRY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika,HAS_HIGHLIGHT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Güney Afrika içi transferler,HAS_TRANSPORT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Johannesburg,HAS_CITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Johannesburg,HAS_HIGHLIGHT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Sabi Sabi,HAS_CITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Safari,HAS_HIGHLIGHT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Stellenbosch,HAS_CITY,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Stellenbosch,HAS_HIGHLIGHT,,
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,İstanbul – Johannesburg uçuşu (TK42),HAS_TRANSPORT,,
Myanmar 2017 Mevzun Çiftçi,Bagan,HAS_CITY,,
Myanmar 2017 Mevzun Çiftçi,Bagan,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,Bangkok,HAS_CITY,,
Myanmar 2017 Mevzun Çiftçi,Bangkok,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,Bangkok – İstanbul uçuşu (THY69),HAS_TRANSPORT,,
Myanmar 2017 Mevzun Çiftçi,Inle Lake,HAS_CITY,,
Myanmar 2017 Mevzun Çiftçi,Inle Lake,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,Mandalay,HAS_CITY,,
Myanmar 2017 Mevzun Çiftçi,Mandalay,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,Myanmar,HAS_COUNTRY,,
Myanmar 2017 Mevzun Çiftçi,Myanmar,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,Myanmar içi transferler,HAS_TRANSPORT,,
Myanmar 2017 Mevzun Çiftçi,Tayland,HAS_COUNTRY,,
Myanmar 2017 Mevzun Çiftçi,Yangon,HAS_CITY,,
Myanmar 2017 Mevzun Çiftçi,Yangon,HAS_HIGHLIGHT,,
Myanmar 2017 Mevzun Çiftçi,İstanbul – Yangon uçuşu,HAS_TRANSPORT,,
Mérida,Antropoloji Müzesi,HAS_ACTIVITY,,
Mérida,Casa Montejo ziyareti,HAS_ACTIVITY,,
Mérida,Centro Histórico,HAS_ACTIVITY,,
Mérida,Chichen Itza,HAS_ACTIVITY,,
Mérida,Chichen-Itza arkeolojik alanı ziyareti,HAS_ACTIVITY,,
Mérida,Coyoacan köyü ziyareti,HAS_ACTIVITY,,
Mérida,Coyoacán & Frida Kahlo Müzesi,HAS_ACTIVITY,,
Mérida,Frida Kahlo Müzesi ziyareti,HAS_ACTIVITY,,
Mérida,Göl kenarında özel yemek,HAS_RESTAURANT,,
Mérida,Hotel Rosas,HAS_HOTEL,,
Mérida,Iglesia de Santa Lucía,HAS_ACTIVITY,,
Mérida,Ixi’im,HAS_RESTAURANT,,
Mérida,Ki’ol,HAS_RESTAURANT,,
Mérida,Kukulkan Piramidi,HAS_ACTIVITY,,
Mérida,Mexico City şehir turu,HAS_ACTIVITY,,
Mérida,Mérida şehir turu,HAS_ACTIVITY,,
Mérida,Palacio de Bellas Artes,HAS_ACTIVITY,,
Mérida,Parque de Santa Lucía,HAS_ACTIVITY,,
Mérida,Plaza Grande,HAS_ACTIVITY,,
Mérida,Plaza Manuel Tolsá,HAS_ACTIVITY,,
Mérida,Polanco,HAS_ACTIVITY,,
Mérida,San Ildefonso Katedrali,HAS_ACTIVITY,,
Mérida,San Ildefonso Katedrali ziyareti,HAS_ACTIVITY,,
Mérida,Tekila & Mezcal Tadımı,HAS_ACTIVITY,,
Mérida,Templo Mayor,HAS_ACTIVITY,,
Mérida,The St. Regis Mexico City,HAS_HOTEL,,
Mérida,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,HAS_ACTIVITY,,
Mérida,Woodend Restaurant,HAS_RESTAURANT,,
Mérida,Xochimilco yüzen bahçeleri gezisi,HAS_ACTIVITY,,
Mérida,Yucatan Valilik Sarayı duvar resimleri ziyareti,HAS_ACTIVITY,,
Mérida,Zócalo Meydanı,HAS_ACTIVITY,,
Mérida,Zócalo ve Metropolitan Katedrali ziyareti,HAS_ACTIVITY,,
Mısır Gezisi - Hakan Ateş,Giza Piramitleri,HAS_HIGHLIGHT,,
Mısır Gezisi - Hakan Ateş,Kahire,HAS_CITY,,
Mısır Gezisi - Hakan Ateş,Kahire,HAS_HIGHLIGHT,,
Mısır Gezisi - Hakan Ateş,Kahire Havalimanı – otel transferi,HAS_TRANSPORT,,
Mısır Gezisi - Hakan Ateş,Mısır,HAS_COUNTRY,,
Mısır Gezisi - Hakan Ateş,Mısır,HAS_HIGHLIGHT,,
Mısır Gezisi - Hakan Ateş,Nil Nehri,HAS_HIGHLIGHT,,
Mısır Gezisi - Hakan Ateş,Sfenks,HAS_HIGHLIGHT,,
Mısır Gezisi - Hakan Ateş,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)",HAS_TRANSPORT,,
Mısır Gezisi - Hakan Ateş,Şehir içi araç ile transferler,HAS_TRANSPORT,,
NEW YORK,CENTRAL PARK,HAS_ACTIVITY,,
NEW YORK,MIDTOWN HOTEL,HAS_HOTEL,,
NEW YORK,MIDTOWN INN,HAS_HOTEL,,
NEW YORK,SHAKE SHACK,HAS_RESTAURANT,,
NEW YORK,STATUE OF LIBERTY,HAS_ACTIVITY,,
NEW YORK,TIMES SQUARE,HAS_ACTIVITY,,
NEW YORK CITY 2024,CITY BREAK,HAS_HIGHLIGHT,,
NEW YORK CITY 2024,MUSEUMS,HAS_HIGHLIGHT,,
NEW YORK CITY 2024,NEW YORK,HAS_CITY,,
NEW YORK CITY 2024,SUBWAY,HAS_TRANSPORT,,
NEW YORK CITY 2024,UNITED STATES,HAS_COUNTRY,,
NEW YORK CLASSICS 2024,CITY BREAK,HAS_HIGHLIGHT,,
NEW YORK CLASSICS 2024,NEW YORK,HAS_CITY,,
NEW YORK CLASSICS 2024,SUBWAY,HAS_TRANSPORT,,
NEW YORK CLASSICS 2024,UNITED STATES,HAS_COUNTRY,,
Nairobi,Akşam safari,HAS_ACTIVITY,,
Nairobi,Bisate Lodge,HAS_HOTEL,,
Nairobi,Emara Ole Sereni Hotel,HAS_HOTEL,,
Nairobi,Four Points by Sheraton JKIA,HAS_HOTEL,,
Nairobi,Game Drives - Masai Mara,HAS_ACTIVITY,,
Nairobi,Giraffe Centre ziyareti,HAS_ACTIVITY,,
Nairobi,Giraffe Manor,HAS_HOTEL,,
Nairobi,Giraffe Manor (kahvaltı & ikindi çayı),HAS_RESTAURANT,,
Nairobi,Giraffe Manor’da zürafalarla kahvaltı ve ikindi çayı,HAS_ACTIVITY,,
Nairobi,Karen Blixen Müzesi ziyareti,HAS_ACTIVITY,,
Nairobi,Kigali Şehir Turu,HAS_ACTIVITY,,
Nairobi,Masai Mara Safari,HAS_ACTIVITY,,
Nairobi,Masai Mara’da safari ve game drive aktiviteleri,HAS_ACTIVITY,,
Nairobi,Sabah ve akşam safarileri,HAS_ACTIVITY,,
Nairobi,Sala’s Camp,HAS_HOTEL,,
Nairobi,Sala’s Camp konaklamasında vahşi yaşam deneyimleri,HAS_ACTIVITY,,
Nairobi,Sanctuary Olonana,HAS_HOTEL,,
Nairobi,Sanctuary Olonana’da doğa aktiviteleri ve safari,HAS_ACTIVITY,,
Nairobi,The Retreat (günübirlik kullanım),HAS_HOTEL,,
Nairobi,"The Retreat (kahvaltı, öğle yemeği)",HAS_RESTAURANT,,
Nairobi,Volcanoes National Park Gorilla Trekking,HAS_ACTIVITY,,
Naoshima,ACE Hotel Kyoto,HAS_HOTEL,,
Naoshima,Arashiyama Bamboo Grove ziyareti,HAS_ACTIVITY,,
Naoshima,Art House Project,HAS_ACTIVITY,,
Naoshima,Ashinoko Tekne Gezisi,HAS_ACTIVITY,,
Naoshima,Benesse House,HAS_ACTIVITY,,
Naoshima,Benesse House,HAS_HOTEL,,
Naoshima,Chichu Sanat Müzesi,HAS_ACTIVITY,,
Naoshima,Doğu Bahçeler,HAS_ACTIVITY,,
Naoshima,Fushimi Inari Tapınağı ziyareti,HAS_ACTIVITY,,
Naoshima,Geisha & Maiko Gösterisi,HAS_ACTIVITY,,
Naoshima,Ginza,HAS_ACTIVITY,,
Naoshima,Hakone Açık Hava Müzesi,HAS_ACTIVITY,,
Naoshima,Hakone Teleferiği,HAS_ACTIVITY,,
Naoshima,Kasuga Taisha,HAS_ACTIVITY,,
Naoshima,Kinkaku-ji,HAS_ACTIVITY,,
Naoshima,Kiyomizu Tapınağı,HAS_ACTIVITY,,
Naoshima,Lee Ufan Müzesi,HAS_ACTIVITY,,
Naoshima,Les Archives du Coeur,HAS_ACTIVITY,,
Naoshima,Meiji Shrine,HAS_ACTIVITY,,
Naoshima,Meiji Tapınağı,HAS_ACTIVITY,,
Naoshima,Mitsui Garden Hotel,HAS_HOTEL,,
Naoshima,Mitsui Garden Hotel Premier Jingu-Gaien,HAS_HOTEL,,
Naoshima,Miyashita Park,HAS_ACTIVITY,,
Naoshima,Monkey Park Iwatayama,HAS_ACTIVITY,,
Naoshima,Mori Art Museum,HAS_ACTIVITY,,
Naoshima,Museum of Contemporary Art,HAS_ACTIVITY,,
Naoshima,Nakamise Alışveriş Caddesi,HAS_ACTIVITY,,
Naoshima,Naoshima & Teshima sanat adaları gezisi,HAS_ACTIVITY,,
Naoshima,Nara Park,HAS_ACTIVITY,,
Naoshima,National Art Centre,HAS_ACTIVITY,,
Naoshima,Omotesando,HAS_ACTIVITY,,
Naoshima,Ota Memorial Museum of Art,HAS_ACTIVITY,,
Naoshima,Owakudani Vadisi,HAS_ACTIVITY,,
Naoshima,Picasso Pavilion,HAS_ACTIVITY,,
Naoshima,Senso-ji Tapınağı,HAS_ACTIVITY,,
Naoshima,Shibuya Sky,HAS_ACTIVITY,,
Naoshima,Shinjuku Gyoen Park,HAS_ACTIVITY,,
Naoshima,Takeshita Street,HAS_ACTIVITY,,
Naoshima,TeamLab Planets,HAS_ACTIVITY,,
Naoshima,Tenryu-ji Tapınağı,HAS_ACTIVITY,,
Naoshima,Teshima Sanat Müzesi,HAS_ACTIVITY,,
Naoshima,Teshima Yokoo Evi,HAS_ACTIVITY,,
Naoshima,Uno Hotel,HAS_HOTEL,,
Napoli,Amalfi Kasabası Gezisi,HAS_ACTIVITY,,
Napoli,Basilica di Sant’Antonino,HAS_ACTIVITY,,
Napoli,Bottega Della Tarsia Lignea Müzesi,HAS_ACTIVITY,,
Napoli,Castel dell’Ovo,HAS_ACTIVITY,,
Napoli,Cattedrale di Sant’Andrea,HAS_ACTIVITY,,
Napoli,Domenico Modugno Heykeli - Polignano a Mare,HAS_ACTIVITY,,
Napoli,Duomo di Napoli,HAS_ACTIVITY,,
Napoli,Hotel Rufolo,HAS_HOTEL,,
Napoli,Il Pio Monte della Misericordia,HAS_ACTIVITY,,
Napoli,Locorotondo Şehir Gezisi,HAS_ACTIVITY,,
Napoli,Matera Kaya Evleri,HAS_ACTIVITY,,
Napoli,Matera Kiliseleri ve Mağaraları,HAS_ACTIVITY,,
Napoli,Monopoli Tarihi Merkezi,HAS_ACTIVITY,,
Napoli,Napoli Tarihi Merkezi,HAS_ACTIVITY,,
Napoli,Napoli Şehri Gezisi,HAS_ACTIVITY,,
