id,name,type,date_start,date_end,price_usd,semantic_text
Emara Ole Sereni Hotel,Emara Ole Sereni Hotel,Hotel,,,,
Akşam safari,Akşam safari,Activity,,,,
Sabah ve akşam safarileri,Sabah ve akşam safarileri,Activity,,,,
Karen Blixen Müzesi ziyareti,Karen Blixen Müzesi ziyareti,Activity,,,,
Giraffe Centre ziyareti,Giraffe Centre ziyareti,Activity,,,,
İstanbul – Nairobi uçuşu (TK607),İstanbul – Nairobi uçuşu (TK607),Transport,,,,
Air Kenya iç hat uçuşu,Air Kenya iç hat uçuşu,Transport,,,,
Kenya içi transferler,Kenya içi transferler,Transport,,,,
f5c579fa-f826-4e6a-945f-1b41409817c6,Mevzun Vietnam Kamboçya 2016,Trip,,,1000,"24 Kasım – 2 Aralık 2016 Vietnam & Kamboçya gezisi. Hanoi, Halong, Hoi An, Ho Chi Minh City ve Siem Reap ziyaret ediliyor. Halong Bay tekne turu, Hoi An yürüyüş turu, War Remnants Museum, Cu Chi Tünelleri, Angkor Wat, Ta Prohm ve Tonle Sap Gölü gezileri öne çıkan aktiviteler arasında."
Halong,Halong,City,,,,
Hoi An,Hoi An,City,,,,
Ho Chi Minh (città),Ho Chi Minh (città),City,,,,
Park Hyatt Saigon,Park Hyatt Saigon,Hotel,,,,
Intercontinental Danang,Intercontinental Danang,Hotel,,,,
Sofitel Legend Metropole Hanoi,Sofitel Legend Metropole Hanoi,Hotel,,,,
Paradise Luxury Halong,Paradise Luxury Halong,Hotel,,,,
Hanoi şehir turu,Hanoi şehir turu,Activity,,,,
Ngoc Son Pagoda ziyareti,Ngoc Son Pagoda ziyareti,Activity,,,,
Temple of Literature ziyareti,Temple of Literature ziyareti,Activity,,,,
Water Puppet gösterisi,Water Puppet gösterisi,Activity,,,,
Halong Bay tekne turu,Halong Bay tekne turu,Activity,,,,
Hoi An yürüyüş turu,Hoi An yürüyüş turu,Activity,,,,
Ho Chi Minh City şehir turu,Ho Chi Minh City şehir turu,Activity,,,,
Ben Thanh Market ziyareti,Ben Thanh Market ziyareti,Activity,,,,
War Remnants Museum ziyareti,War Remnants Museum ziyareti,Activity,,,,
Cu Chi Tünelleri gezisi,Cu Chi Tünelleri gezisi,Activity,,,,
Siem Reap Angkor Wat ziyareti,Siem Reap Angkor Wat ziyareti,Activity,,,,
Ta Prohm Tapınağı ziyareti,Ta Prohm Tapınağı ziyareti,Activity,,,,
Banteay Srei ve Banteay Samre tapınakları ziyareti,Banteay Srei ve Banteay Samre tapınakları ziyareti,Activity,,,,
Tonle Sap Gölü yüzen köy ziyareti,Tonle Sap Gölü yüzen köy ziyareti,Activity,,,,
İstanbul – Bangkok – Vietnam uçuşları (THY 69),İstanbul – Bangkok – Vietnam uçuşları (THY 69),Transport,,,,
Bangkok – İstanbul dönüş uçuşu (THY 69),Bangkok – İstanbul dönüş uçuşu (THY 69),Transport,,,,
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Mevzun Çifçi Hindistan 2024,Trip,,,1000,"5–15 Mart 2024 Hindistan gezisi. Delhi, Jaipur, Udaipur, Jodhpur ve Mumbai şehirleri ziyaret ediliyor. Amber Kalesi, City Palace, Mehrangarh Kalesi, göl gezileri ve Mumbai şehir turu öne çıkanlar arasında."
Jaipur Amber Kalesi ziyareti,Jaipur Amber Kalesi ziyareti,Activity,,,,
Jaipur City Palace ziyareti,Jaipur City Palace ziyareti,Activity,,,,
Udaipur göl gezisi,Udaipur göl gezisi,Activity,,,,
Udaipur City Palace ziyareti,Udaipur City Palace ziyareti,Activity,,,,
Jodhpur Mehrangarh Kalesi ziyareti,Jodhpur Mehrangarh Kalesi ziyareti,Activity,,,,
İstanbul – Delhi uçuşu (TK716),İstanbul – Delhi uçuşu (TK716),Transport,,,,
Hindistan içi uçuşlar ve transferler,Hindistan içi uçuşlar ve transferler,Transport,,,,
dc9159f8-c518-46a0-969f-cd7498cae8ba,Mine Bahadır Japonya - Tayland Programı,Trip,,,1000,"25 Kasım – 9 Aralık 2022 Japonya & Tayland gezisi. Tokyo, Kyoto, Ise Shima, Chiang Rai, Chiang Mai ve Phuket ziyaret ediliyor. Senso-ji Tapınağı, Akihabara, Nishiki Pazarı, Shinto tapınakları, fil kampı, Golden Triangle ve sahil tatili öne çıkanlar arasında."
Ise Shima,Ise Shima,City,,,,
Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,Activity,,,,
Akihabara gezisi,Akihabara gezisi,Activity,,,,
Kyoto şehir turu,Kyoto şehir turu,Activity,,,,
Nishiki Pazarı ziyareti,Nishiki Pazarı ziyareti,Activity,,,,
Machiya deneyimi,Machiya deneyimi,Activity,,,,
Ise Shima bölgesi gezisi,Ise Shima bölgesi gezisi,Activity,,,,
Naiku ve Geku Shinto tapınakları ziyareti,Naiku ve Geku Shinto tapınakları ziyareti,Activity,,,,
Chiang Rai fil kampı ziyareti,Chiang Rai fil kampı ziyareti,Activity,,,,
Golden Triangle bölgesi gezisi,Golden Triangle bölgesi gezisi,Activity,,,,
Chiang Mai şehir turu,Chiang Mai şehir turu,Activity,,,,
Phuket sahil tatili,Phuket sahil tatili,Activity,,,,
İstanbul – Tokyo uçuşu,İstanbul – Tokyo uçuşu,Transport,,,,
Tayland içi transferler,Tayland içi transferler,Transport,,,,
4a1f57c8-5066-4a82-b343-d42dab692d7a,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,Trip,,,1000,"28 Eylül – 9 Ekim 2023 Güney Afrika gezisi. İstanbul’dan TK42 ile Johannesburg’a uçuş. Sabi Sabi’de sabah ve akşam safarileri, Johannesburg şehir turu, Cape Town gezisi, Cape Point, Boulders Beach, Franschhoek ve Stellenbosch şarap bağları ile Zeitz MOCAA ve Iziko Müzesi öne çıkan aktiviteler. Restoran olarak Delaire Graff öne çıkıyor."
Four Seasons Hotel The Westcliff,Four Seasons Hotel The Westcliff,Hotel,,,,
Johannesburg şehir turu,Johannesburg şehir turu,Activity,,,,
Zeitz MOCAA ziyareti,Zeitz MOCAA ziyareti,Activity,,,,
Cape Point gezisi,Cape Point gezisi,Activity,,,,
Boulders Beach penguen kolonisi ziyareti,Boulders Beach penguen kolonisi ziyareti,Activity,,,,
Franschhoek ve Stellenbosch şarap bağları gezisi,Franschhoek ve Stellenbosch şarap bağları gezisi,Activity,,,,
Iziko Müzesi ziyareti,Iziko Müzesi ziyareti,Activity,,,,
Delaire Graff,Delaire Graff,Restaurant,,,,
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Myanmar 2017 Mevzun Çiftçi,Trip,,,1000,"15–25 Kasım 2017 Myanmar gezisi. Yangon, Mandalay, Bagan ve Inle Gölü ziyaret ediliyor. Belmond Road to Mandalay gemi turu, Shwedagon Pagoda, Ananda Tapınağı, Gubyaukgyi Tapınağı, Phaung Daw Oo Pagoda ve yüzen pazar öne çıkanlar arasında."
Rangoun,Rangoun,City,,,,
Mandalay,Mandalay,City,,,,
Bagan,Bagan,City,,,,
Inle Lake,Inle Lake,City,,,,
Birmania,Birmania,Country,,,,
Belmond Road to Mandalay Cruise,Belmond Road to Mandalay Cruise,Hotel,,,,
Shwedagon Pagoda ziyareti,Shwedagon Pagoda ziyareti,Activity,,,,
Yangon şehir turu,Yangon şehir turu,Activity,,,,
Mandalay gezisi,Mandalay gezisi,Activity,,,,
Bagan tapınakları gezisi,Bagan tapınakları gezisi,Activity,,,,
Ananda ve Gubyaukgyi tapınakları ziyareti,Ananda ve Gubyaukgyi tapınakları ziyareti,Activity,,,,
Phaung Daw Oo Pagoda ziyareti,Phaung Daw Oo Pagoda ziyareti,Activity,,,,
Inle Gölü gezisi,Inle Gölü gezisi,Activity,,,,
Lacquer ware atölyesi ziyareti,Lacquer ware atölyesi ziyareti,Activity,,,,
Damnoen Saduak yüzen pazar ziyareti (Bangkok),Damnoen Saduak yüzen pazar ziyareti (Bangkok),Activity,,,,
İstanbul – Yangon uçuşu,İstanbul – Yangon uçuşu,Transport,,,,
Myanmar içi transferler,Myanmar içi transferler,Transport,,,,
Bangkok – İstanbul uçuşu (THY69),Bangkok – İstanbul uçuşu (THY69),Transport,,,,
609f549b-47bd-4fa2-978f-0622832ce73b,SUMMER EUROPE 2025,Trip,,,3564,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
PARIS,PARIS,City,,,,
FRANCE,FRANCE,Country,,,,
ITALY,ITALY,Country,,,,
HOTEL LUMIERE,HOTEL LUMIERE,Hotel,,,,
ROMA SUITES,ROMA SUITES,Hotel,,,,
EIFFEL TOWER,EIFFEL TOWER,Activity,,,,
COLOSSEUM TOUR,COLOSSEUM TOUR,Activity,,,,
LE BISTRO,LE BISTRO,Restaurant,,,,
TRATTORIA ROMANA,TRATTORIA ROMANA,Restaurant,,,,
PLANE,PLANE,Transport,,,,
TRAIN,TRAIN,Transport,,,,
CITY BREAK,CITY BREAK,Tag,,,,
HISTORY,HISTORY,Tag,,,,
e42206a4-87dc-4d71-a60a-f35fd6d13af9,SUMMER EUROPE 2024,Trip,,,2147,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
211227e0-78dd-497e-a92e-d3e221ff101a,BALKANS 2025,Trip,,,2672,BALKANS CULTURAL TRIP VIA ISTANBUL AND SOFIA INCLUDING HAGIA SOPHIA
LEG1,LEG1,City,,,,
LEG2,LEG2,City,,,,
TURKEY,TURKEY,Country,,,,
BULGARIA,BULGARIA,Country,,,,
Kuzey Makedonya,Kuzey Makedonya,Country,,,,
AYASOFYA CAMII,AYASOFYA CAMII,Activity,,,,
OLD TOWN WALK,OLD TOWN WALK,Activity,,,,
BUS,BUS,Transport,,,,
CULTURE,CULTURE,Tag,,,,
d08ec33c-8de3-4c1b-aa02-e85726869f5c,ROME ANCIENT 2024,Trip,,,4946,ANCIENT ROME SITES COLOSSEUM ROMAN FORUM PALATINE
FORUM INN,FORUM INN,Hotel,,,,
COLOSSEUM,COLOSSEUM,Activity,,,,
ROMAN FORUM,ROMAN FORUM,Activity,,,,
PALATINE HILL,PALATINE HILL,Activity,,,,
TRASTEVERE TRATTORIA,TRASTEVERE TRATTORIA,Restaurant,,,,
METRO,METRO,Transport,,,,
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,SUMMER EUROPE 2025,Trip,,,3803,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
ab750864-36fd-4135-a44a-5c8fab7a1ac3,CAPPADOCIA DREAM 2023,Trip,,,4000,CAPPADOCIA AND ISTANBUL TOUR WITH HAGIA SOPHIA AND CAPPADOCIA BALLOON RIDE
GOREME,GOREME,City,,,,
GOREME CAVE HOTEL,GOREME CAVE HOTEL,Hotel,,,,
SULTANAHMET INN,SULTANAHMET INN,Hotel,,,,
BALLOON RIDE,BALLOON RIDE,Activity,,,,
GOREME OPEN AIR MUSEUM,GOREME OPEN AIR MUSEUM,Activity,,,,
TOPKAPI PALACE,TOPKAPI PALACE,Activity,,,,
MEZE HOUSE,MEZE HOUSE,Restaurant,,,,
KONYALI RESTAURANT,KONYALI RESTAURANT,Restaurant,,,,
NATURE,NATURE,Tag,,,,
959732c4-ad66-4627-867d-bc6c17fb9d8e,BALKANS LOOP 2025,Trip,,,2140,BALKANS ITINERARY VIA ISTANBUL SOFIA SKOPJE INCLUDING AYASOFYA CAMII VISIT
70f329fb-b03e-4526-aa9d-8e64b22fb2a4,LONDON HIGHLIGHTS 2024,Trip,,,990,LONDON HIGHLIGHTS INCLUDING BRITISH MUSEUM TOWER OF LONDON AND RIVER VIEWS
Birleşik Krallık,Birleşik Krallık,Country,,,,
SOUTHBANK HOTEL,SOUTHBANK HOTEL,Hotel,,,,
BRITISH MUSEUM,BRITISH MUSEUM,Activity,,,,
TOWER OF LONDON,TOWER OF LONDON,Activity,,,,
LONDON EYE,LONDON EYE,Activity,,,,
DISHOOM,DISHOOM,Restaurant,,,,
UNDERGROUND,UNDERGROUND,Transport,,,,
MUSEUMS,MUSEUMS,Tag,,,,
c4f48d1c-b67a-4dcd-b872-b42182e14028,NEW YORK CLASSICS 2024,Trip,,,1250,NEW YORK CLASSICS WITH STATUE OF LIBERTY CENTRAL PARK AND TIMES SQUARE
UNITED STATES,UNITED STATES,Country,,,,
MIDTOWN INN,MIDTOWN INN,Hotel,,,,
STATUE OF LIBERTY,STATUE OF LIBERTY,Activity,,,,
TIMES SQUARE,TIMES SQUARE,Activity,,,,
CENTRAL PARK,CENTRAL PARK,Activity,,,,
SHAKE SHACK,SHAKE SHACK,Restaurant,,,,
SUBWAY,SUBWAY,Transport,,,,
df73794e-b901-4d30-808e-4ed028095e7c,TOKYO ESSENTIALS 2025,Trip,,,1400,TOKYO ESSENTIAL SIGHTS SENSOJI SHIBUYA CROSSING MEIJI SHRINE WITH CENTRAL HOTEL
JAPAN,JAPAN,Country,,,,
SHIBUYA HOTEL,SHIBUYA HOTEL,Hotel,,,,
SENSOJI TEMPLE,SENSOJI TEMPLE,Activity,,,,
SHIBUYA CROSSING,SHIBUYA CROSSING,Activity,,,,
MEIJI SHRINE,MEIJI SHRINE,Activity,,,,
SUSHI BAR,SUSHI BAR,Restaurant,,,,
b43d81c0-7259-4eb1-8d2f-7332b2bb31cb,KYOTO TEMPLES 2025,Trip,,,1100,KYOTO TEMPLE CIRCUIT FUSHIMI INARI KINKAKUJI KIYOMIZU WITH TRADITIONAL STAY
GION RYOKAN,GION RYOKAN,Hotel,,,,
FUSHIMI INARI SHRINE,FUSHIMI INARI SHRINE,Activity,,,,
KINKAKUJI TEMPLE,KINKAKUJI TEMPLE,Activity,,,,
KIYOMIZU DERA,KIYOMIZU DERA,Activity,,,,
UDON HOUSE,UDON HOUSE,Restaurant,,,,
JR,JR,Transport,,,,
TEMPLES,TEMPLES,Tag,,,,
a110d745-1210-4ecb-9783-de8311f8b0ff,BARCELONA ARCHITECTURE 2024,Trip,,,870,BARCELONA GAUDI ROUTE SAGRADA FAMILIA PARK GUELL CASA BATLLO IN EIXAMPLE
SPAIN,SPAIN,Country,,,,
EIXAMPLE HOTEL,EIXAMPLE HOTEL,Hotel,,,,
SAGRADA FAMILIA,SAGRADA FAMILIA,Activity,,,,
PARK GUELL,PARK GUELL,Activity,,,,
CASA BATLLO,CASA BATLLO,Activity,,,,
TAPAS BAR,TAPAS BAR,Restaurant,,,,
ARCHITECTURE,ARCHITECTURE,Tag,,,,
c4257d20-f0ea-4450-8449-9c3c685d8094,GAUDI WEEKEND 2025,Trip,,,720,GAUDI WEEKEND BARCELONA WITH SAGRADA FAMILIA PARK GUELL AND CASA BATLLO
d3b31db5-fab8-4470-8dc1-82f6af3fed09,ISTANBUL CLASSICS 2024,Trip,,,900,ISTANBUL HERITAGE SITES HAGIA SOPHIA BLUE MOSQUE TOPKAPI
BLUE MOSQUE,BLUE MOSQUE,Activity,,,,
c5ebbde2-7cf2-48c4-8328-89612425a901,SUMMER EUROPE 2025,Trip,,,3500,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
b78ec17d-3515-4476-b441-d68c9c31c247,CAPPADOCIA DREAM 2023,Trip,,,1150,CAPPADOCIA BALLOON RIDE AND GOREME OPEN AIR MUSEUM WITH CAVE HOTEL
URGUP,URGUP,City,,,,
SUNRISE VIEWPOINT,SUNRISE VIEWPOINT,Activity,,,,
SHUTTLE,SHUTTLE,Transport,,,,
6fa14279-1684-4c85-9d3b-27ea73ddb2e0,ROME ANTIQUITY 2024,Trip,,,820,ANCIENT ROME HIGHLIGHTS COLOSSEUM ROMAN FORUM PALATINE WITH CENTRAL HOTEL
f58e6666-1171-43f3-aabc-fbec0521aa7e,ISTANBUL & CAPPADOCIA 2023,Trip,,,1200,ISTANBUL AND CAPPADOCIA TRIP WITH HAGIA SOPHIA AND GOREME OPEN AIR MUSEUM
c4af4cd2-0214-4b0f-b8b4-252f8a6bc2c3,SUMMER EUROPE 2025,Trip,,,3500,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
56ec4c6d-2fa6-4e98-961c-a507c41d646e,BALKANS 2025,Trip,,,980,BALKANS CULTURAL TRIP VIA ISTANBUL AND SOFIA INCLUDING HAGIA SOPHIA
8b8ff81e-de1c-4b9c-9bc6-e92c4daded59,ISTANBUL HERITAGE WEEKEND 2025,Trip,,,650,ISTANBUL WEEKEND FOCUS ON AYASOFYA CAMII BLUE MOSQUE AND TOPKAPI PALACE
GRAND BAZAAR,GRAND BAZAAR,Activity,,,,
TRAM,TRAM,Transport,,,,
255cc6cd-1641-4926-b79f-97418644f337,NEW YORK CITY 2024,Trip,,,1500,VISIT TO NEW YORK WITH MAIN TOURIST SPOTS LIKE TIMES SQUARE AND CENTRAL PARK
MIDTOWN HOTEL,MIDTOWN HOTEL,Hotel,,,,
8acb3a82-d223-4434-98bb-4e350b8898f5,LONDON ARCHITECTURE TOUR 2024,Trip,,,950,"ARCHITECTURAL TOUR OF LONDON INCLUDING BIG BEN, LONDON EYE, AND TOWER OF LONDON"
RIVERBANK HOTEL,RIVERBANK HOTEL,Hotel,,,,
BIG BEN,BIG BEN,Activity,,,,
TRAFALGAR RESTAURANT,TRAFALGAR RESTAURANT,Restaurant,,,,
78ecac1b-0f1e-4424-b009-d7aaa38c4f3e,BALKAN CULTURE TOUR 2025,Trip,,,2000,"CULTURAL TOUR THROUGH BALKANS INCLUDING ISTANBUL, SOFIA, AND SKOPJE"
BALKAN CULTURAL SITES,BALKAN CULTURAL SITES,Activity,,,,
SOFIA OLD TOWN,SOFIA OLD TOWN,Activity,,,,
41c80f7f-d82f-42ad-9d6d-622379f1aecd,SUMMER GREECE 2025,Trip,,,2800,"A CULTURAL TOUR THROUGH GREECE, INCLUDING ATHENS AND THESSALONIKI"
ATHENS,ATHENS,City,,,,
Salonicco,Salonicco,City,,,,
GREECE,GREECE,Country,,,,
ATHENS PLAZA HOTEL,ATHENS PLAZA HOTEL,Hotel,,,,
THESSALONIKI INN,THESSALONIKI INN,Hotel,,,,
ACROPOLIS TOUR,ACROPOLIS TOUR,Activity,,,,
THESSALONIKI OLD TOWN,THESSALONIKI OLD TOWN,Activity,,,,
TAVERNAS,TAVERNAS,Restaurant,,,,
4c1effbb-0028-4d88-9899-6e11efe4c9e7,ITALY CLASSICS 2024,Trip,,,1800,CLASSIC ITALY TOUR WITH VISITS TO ROME AND VENICE INCLUDING COLOSSEUM AND ST. MARK'S SQUARE
VENICE SUITES,VENICE SUITES,Hotel,,,,
ST. MARK'S SQUARE,ST. MARK'S SQUARE,Activity,,,,
BOAT,BOAT,Transport,,,,
769c7850-6ae4-4ba9-aa78-5a8de48227ed,PARIS MUSEUM TOUR 2024,Trip,,,1200,PARIS ART TOUR WITH VISITS TO LOUVRE AND MUSÉE D'ORSAY
MARAIS HOTEL,MARAIS HOTEL,Hotel,,,,
LOUVRE MUSEUM,LOUVRE MUSEUM,Activity,,,,
MUSÉE D'ORSAY,MUSÉE D'ORSAY,Activity,,,,
LEON DE BRUXELLES,LEON DE BRUXELLES,Restaurant,,,,
ART,ART,Tag,,,,
32186528-9c03-4178-b97a-b78a73b5e1cf,ISTANBUL CLASSICS 2024,Trip,,,800,ISTANBUL CITY TOUR INCLUDING TOPKAPI PALACE AND BLUE MOSQUE
0354686c-668c-4dc2-b999-060fdde2709c,TURKEY TOUR 2024,Trip,,,1500,CAPPADOCIA AND ISTANBUL TOUR WITH BALLOON RIDE AND HAGIA SOPHIA
dbd432e4-a93b-43a4-b37d-7876d245aead,EUROPE CLASSICS 2025,Trip,,,4500,"EUROPE TOUR INCLUDING PARIS, ROME, AND BARCELONA"
d486b34d-1c7c-4613-b7ae-f00bdebb01b4,SUMMER EUROPE 2025,Trip,,,3236,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
1fb844f7-6ff0-4a08-891b-917d3439c668,BALKANS 2025,Trip,,,847,BALKANS CULTURAL TRIP VIA ISTANBUL AND SOFIA INCLUDING HAGIA SOPHIA
f24d40d2-4fe5-48ee-842d-faa848a036de,SUMMER EUROPE 2025,Trip,,,4894,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
44f0a13e-d34d-4a8c-ba97-3e01c1a27fea,ROME ANCIENT 2024,Trip,,,2862,ANCIENT ROME SITES COLOSSEUM ROMAN FORUM PALATINE
f0c9c6c3-1f70-4876-8c7d-43db476f1a35,SUMMER EUROPE 2025,Trip,,,2231,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
b5ff9a77-58e8-41a1-b984-6ccfe4b16ddc,PARIS CITY BREAK 2024,Trip,,,980,PARIS SHORT BREAK WITH EIFFEL TOWER LOUVRE AND MARAIS AREA HOTEL
MONTMARTRE WALK,MONTMARTRE WALK,Activity,,,,
0eec52ce-a62f-44f0-8c1c-60c36d7499f3,SUMMER GREECE 2025,Trip,,,2800,"A CULTURAL TOUR THROUGH GREECE, INCLUDING ATHENS AND THESSALONIKI"
7ac0c682-5c30-4e5f-90e0-9bbfe0eb3847,ISTANBUL CLASSICS 2024,Trip,,,900,ISTANBUL HERITAGE SITES HAGIA SOPHIA BLUE MOSQUE TOPKAPI
92eab412-8e1a-4e40-97b5-08b0a1499cf9,SUMMER EUROPE 2025,Trip,,,3500,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
1b72a24b-27e9-4a7c-bada-3d036bc947ea,CAPPADOCIA DREAM 2023,Trip,,,1150,CAPPADOCIA BALLOON RIDE AND GOREME OPEN AIR MUSEUM WITH CAVE HOTEL
2a87185e-69da-4dad-a0e1-a600e66462b3,ROME ANTIQUITY 2024,Trip,,,820,ANCIENT ROME HIGHLIGHTS COLOSSEUM ROMAN FORUM PALATINE WITH CENTRAL HOTEL
496e50b5-cb87-47ce-ad0e-401df67ca5e7,ISTANBUL & CAPPADOCIA 2023,Trip,,,1200,ISTANBUL AND CAPPADOCIA TRIP WITH HAGIA SOPHIA AND GOREME OPEN AIR MUSEUM
30db6340-2a8c-42b8-bc0a-c070f42766d2,SUMMER EUROPE 2025,Trip,,,3500,CITY SIGHTSEEING ITINERARY WITH PARIS AND ROME HIGHLIGHTS AND HOTEL NAMES
93cf6edc-e831-4433-aab0-f8ac218c1631,BALKANS 2025,Trip,,,980,BALKANS CULTURAL TRIP VIA ISTANBUL AND SOFIA INCLUDING HAGIA SOPHIA
916752b0-2aae-4793-8613-2a63343241ec,PARIS CITY BREAK 2024,Trip,,,980,PARIS SHORT BREAK WITH EIFFEL TOWER LOUVRE AND MARAIS AREA HOTEL
